document_id,shipment_id,sku,document_family,file_name,version,uploaded_at,issued_at,issuer_name,supersedes_document_id,extraction_status,file_present
DOC-0000552,SHP-000088,EU-APP-0022,Tariff Query Snapshot,SHP-000088_EU-APP-0022_tariff_query.pdf,1,2026-12-02,2026-10-07,Access2Markets export,,COMPLETE,Yes
DOC-0000553,SHP-000089,,Commercial Invoice,SHP-000089_invoice_v1.pdf,1,2026-07-23,2026-07-23,Saffron Apparel Works,,COMPLETE,Yes
DOC-0000554,SHP-000089,,Packing List,SHP-000089_packing_list.pdf,1,2026-07-23,2026-07-23,Saffron Apparel Works,,COMPLETE,Yes
DOC-0000555,SHP-000089,,Transport Document,SHP-000089_transport.pdf,1,2026-07-23,2026-07-23,BlueWave Logistics,,COMPLETE,Yes
DOC-0000556,SHP-000089,EU-APP-0047,Fibre Declaration,MAT-6579_declaration.pdf,1,2026-07-23,2024-10-06,A. Sharma,,COMPLETE,Yes
DOC-0000557,SHP-000089,EU-APP-0047,Classification Memo,SHP-000089_EU-APP-0047_classification.pdf,1,2026-07-23,2026-07-23,Exporter classification team,,COMPLETE,Yes
DOC-0000558,SHP-000089,EU-APP-0046,Fibre Declaration,MAT-7441_declaration.pdf,1,2026-07-23,2025-02-04,Quality Manager,,COMPLETE,Yes
DOC-0000559,SHP-000089,EU-APP-0046,Classification Memo,SHP-000089_EU-APP-0046_classification.pdf,1,2026-07-23,2026-07-23,Customs broker,,COMPLETE,Yes
DOC-0000560,SHP-000089,EU-APP-0046,Tariff Query Snapshot,SHP-000089_EU-APP-0046_tariff_query.pdf,1,2026-07-23,2026-04-05,Access2Markets export,,COMPLETE,Yes
DOC-0000561,SHP-000090,,Commercial Invoice,SHP-000090_invoice_v1.pdf,1,2026-09-23,2026-09-23,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000562,SHP-000090,,Packing List,SHP-000090_packing_list.pdf,1,2026-09-23,2026-09-23,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000563,SHP-000090,,Transport Document,SHP-000090_transport.pdf,1,2026-09-23,2026-09-23,OceanBridge Logistics,,COMPLETE,Yes
DOC-0000564,SHP-000090,EU-APP-0069,Label Artwork,EU-APP-0069_IT_label_v1.pdf,3,2026-05-19,2026-05-19,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000565,SHP-000090,EU-APP-0069,Fibre Declaration,MAT-4540_declaration.pdf,1,2026-09-23,2026-02-25,A. Sharma,,COMPLETE,Yes
DOC-0000566,SHP-000090,EU-APP-0069,Classification Memo,SHP-000090_EU-APP-0069_classification.pdf,1,2026-09-23,2026-09-23,Customs broker,,COMPLETE,Yes
DOC-0000567,SHP-000090,EU-APP-0069,Tariff Query Snapshot,SHP-000090_EU-APP-0069_tariff_query.pdf,1,2026-09-23,2026-07-26,Access2Markets export,,COMPLETE,Yes
DOC-0000568,SHP-000091,,Commercial Invoice,SHP-000091_invoice_v1.pdf,1,2026-11-06,2026-11-06,Silverline Garments LLP,,COMPLETE,Yes
DOC-0000569,SHP-000091,,Packing List,SHP-000091_packing_list.pdf,1,2026-11-06,2026-11-06,Silverline Garments LLP,,COMPLETE,Yes
DOC-0000570,SHP-000091,EU-APP-0018,Fibre Declaration,MAT-8334_declaration.pdf,1,2026-11-06,2025-05-16,A. Sharma,,COMPLETE,Yes
DOC-0000571,SHP-000091,EU-APP-0018,Classification Memo,SHP-000091_EU-APP-0018_classification.pdf,1,2026-11-06,2026-11-06,Exporter classification team,,COMPLETE,Yes
DOC-0000572,SHP-000091,EU-APP-0018,Tariff Query Snapshot,SHP-000091_EU-APP-0018_tariff_query.pdf,1,2026-11-06,2026-09-23,Access2Markets export,,COMPLETE,Yes
DOC-0000573,SHP-000092,,Commercial Invoice,SHP-000092_invoice_v1.pdf,1,2026-09-13,2026-09-13,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000574,SHP-000092,,Packing List,SHP-000092_packing_list.pdf,1,2026-09-13,2026-09-13,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000575,SHP-000092,,Transport Document,SHP-000092_transport.pdf,1,2026-09-13,2026-09-13,BlueWave Logistics,,COMPLETE,Yes
DOC-0000576,SHP-000092,EU-APP-0049,Fibre Declaration,MAT-7842_declaration.pdf,1,2026-09-13,2024-05-17,A. Sharma,,COMPLETE,Yes
DOC-0000577,SHP-000092,EU-APP-0049,Classification Memo,SHP-000092_EU-APP-0049_classification.pdf,1,2026-09-13,2026-09-13,Exporter classification team,,COMPLETE,Yes
DOC-0000578,SHP-000092,EU-APP-0049,Tariff Query Snapshot,SHP-000092_EU-APP-0049_tariff_query.pdf,1,2026-09-13,2026-07-18,Access2Markets export,,COMPLETE,Yes
DOC-0000579,SHP-000093,,Commercial Invoice,SHP-000093_invoice_v1.pdf,1,2026-12-05,2026-12-05,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000580,SHP-000093,,Packing List,SHP-000093_packing_list.pdf,1,2026-12-05,2026-12-05,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000581,SHP-000093,EU-APP-0072,Fibre Declaration,MAT-9130_declaration.pdf,1,2026-12-05,2025-02-13,,,COMPLETE,Yes
DOC-0000582,SHP-000093,EU-APP-0072,Classification Memo,SHP-000093_EU-APP-0072_classification.pdf,1,2026-12-05,2026-12-05,Exporter classification team,,COMPLETE,Yes
DOC-0000583,SHP-000093,EU-APP-0072,Tariff Query Snapshot,SHP-000093_EU-APP-0072_tariff_query.pdf,1,2026-12-05,2026-08-20,Access2Markets export,,COMPLETE,Yes
DOC-0000584,SHP-000093,EU-APP-0030,Fibre Declaration,MAT-5392_declaration.pdf,1,2026-12-05,2024-10-31,M. Kumar,,COMPLETE,Yes
DOC-0000585,SHP-000093,EU-APP-0030,Tariff Query Snapshot,SHP-000093_EU-APP-0030_tariff_query.pdf,1,2026-12-05,2026-10-31,Access2Markets export,,COMPLETE,Yes
DOC-0000586,SHP-000094,,Packing List,SHP-000094_packing_list.pdf,1,2026-08-29,2026-08-29,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0000587,SHP-000094,EU-APP-0050,Label Artwork,EU-APP-0050_IT_label_v3.pdf,2,2026-05-06,2026-05-06,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0000588,SHP-000094,EU-APP-0050,Fibre Declaration,MAT-4504_declaration.pdf,1,2026-08-29,2024-04-14,A. Sharma,,COMPLETE,Yes
DOC-0000589,SHP-000094,EU-APP-0050,Classification Memo,SHP-000094_EU-APP-0050_classification.pdf,1,2026-08-29,2026-08-29,Customs broker,,COMPLETE,Yes
DOC-0000590,SHP-000094,EU-APP-0050,Tariff Query Snapshot,SHP-000094_EU-APP-0050_tariff_query.pdf,1,2026-08-29,2026-06-06,Access2Markets export,,COMPLETE,Yes
DOC-0000591,SHP-000095,,Commercial Invoice,SHP-000095_invoice_v1.pdf,1,2026-12-02,2026-12-02,Silverline Garments LLP,,COMPLETE,Yes
DOC-0000592,SHP-000095,,Packing List,SHP-000095_packing_list.pdf,1,2026-12-02,2026-12-02,Silverline Garments LLP,,COMPLETE,Yes
DOC-0000593,SHP-000095,EU-APP-0067,Fibre Declaration,MAT-9665_declaration.pdf,1,2026-12-02,2026-01-30,M. Kumar,,COMPLETE,Yes
DOC-0000594,SHP-000095,EU-APP-0067,Tariff Query Snapshot,SHP-000095_EU-APP-0067_tariff_query.pdf,1,2026-12-02,2026-10-19,Access2Markets export,,COMPLETE,Yes
DOC-0000595,SHP-000096,,Commercial Invoice,SHP-000096_invoice_v1.pdf,1,2026-09-18,2026-09-18,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0000596,SHP-000096,,Packing List,SHP-000096_packing_list.pdf,1,2026-09-18,2026-09-18,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0000597,SHP-000096,EU-APP-0042,Fibre Declaration,MAT-2654_declaration.pdf,1,2026-09-18,2024-05-16,M. Kumar,,COMPLETE,Yes
DOC-0000598,SHP-000096,EU-APP-0042,Tariff Query Snapshot,SHP-000096_EU-APP-0042_tariff_query.pdf,1,2026-09-18,2026-07-17,Access2Markets export,,COMPLETE,Yes
DOC-0000599,SHP-000096,EU-APP-0072,Fibre Declaration,MAT-1882_declaration.pdf,1,2026-09-18,2024-02-25,A. Sharma,,COMPLETE,Yes
DOC-0000600,SHP-000096,EU-APP-0072,Classification Memo,SHP-000096_EU-APP-0072_classification.pdf,1,2026-09-18,2026-09-18,Customs broker,,COMPLETE,Yes
DOC-0000601,SHP-000096,EU-APP-0064,Fibre Declaration,MAT-1018_declaration.pdf,1,2026-09-18,2025-02-07,A. Sharma,,COMPLETE,Yes
DOC-0000602,SHP-000096,EU-APP-0064,Classification Memo,SHP-000096_EU-APP-0064_classification.pdf,1,2026-09-18,2026-09-18,Exporter classification team,,COMPLETE,Yes
DOC-0000603,SHP-000097,,Commercial Invoice,SHP-000097_invoice_v1.pdf,1,2026-08-02,2026-08-02,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000604,SHP-000097,,Packing List,SHP-000097_packing_list.pdf,1,2026-08-02,2026-08-02,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000605,SHP-000097,EU-APP-0001,Fibre Declaration,MAT-8808_declaration.pdf,1,2026-08-02,2024-10-23,M. Kumar,,COMPLETE,Yes
DOC-0000606,SHP-000097,EU-APP-0001,Classification Memo,SHP-000097_EU-APP-0001_classification.pdf,1,2026-08-02,2026-08-02,Customs broker,,COMPLETE,Yes
DOC-0000607,SHP-000097,EU-APP-0001,Tariff Query Snapshot,SHP-000097_EU-APP-0001_tariff_query.pdf,1,2026-08-02,2026-05-29,Access2Markets export,,COMPLETE,Yes
DOC-0000608,SHP-000097,EU-APP-0037,Fibre Declaration,MAT-6137_declaration.pdf,1,2026-08-02,2025-08-14,M. Kumar,,COMPLETE,Yes
DOC-0000609,SHP-000097,EU-APP-0037,Classification Memo,SHP-000097_EU-APP-0037_classification.pdf,1,2026-08-02,2026-08-02,Customs broker,,COMPLETE,Yes
DOC-0000610,SHP-000097,EU-APP-0037,Tariff Query Snapshot,SHP-000097_EU-APP-0037_tariff_query.pdf,1,2026-08-02,2026-05-22,Access2Markets export,,COMPLETE,Yes
DOC-0000611,SHP-000098,,Commercial Invoice,SHP-000098_invoice_v1.pdf,1,2026-10-25,2026-10-25,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000612,SHP-000098,,Packing List,SHP-000098_packing_list.pdf,1,2026-10-25,2026-10-25,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000613,SHP-000098,EU-APP-0032,Fibre Declaration,MAT-6203_declaration.pdf,1,2026-10-25,2025-10-07,A. Sharma,,COMPLETE,Yes
DOC-0000614,SHP-000098,EU-APP-0032,Classification Memo,SHP-000098_EU-APP-0032_classification.pdf,1,2026-10-25,2026-10-25,Customs broker,,COMPLETE,Yes
DOC-0000615,SHP-000098,EU-APP-0032,Tariff Query Snapshot,SHP-000098_EU-APP-0032_tariff_query.pdf,1,2026-10-25,2026-08-24,Access2Markets export,,COMPLETE,Yes
DOC-0000616,SHP-000099,,Commercial Invoice,SHP-000099_invoice_v1.pdf,1,2026-07-29,2026-07-29,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0000617,SHP-000099,,Packing List,SHP-000099_packing_list.pdf,1,2026-07-29,2026-07-29,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0000618,SHP-000099,EU-APP-0036,Fibre Declaration,MAT-6486_declaration.pdf,1,2026-07-29,2024-09-20,Quality Manager,,COMPLETE,Yes
DOC-0000619,SHP-000099,EU-APP-0036,Classification Memo,SHP-000099_EU-APP-0036_classification.pdf,1,2026-07-29,2026-07-29,Exporter classification team,,COMPLETE,Yes
DOC-0000620,SHP-000099,EU-APP-0036,Tariff Query Snapshot,SHP-000099_EU-APP-0036_tariff_query.pdf,1,2026-07-29,2026-04-21,Access2Markets export,,COMPLETE,Yes
DOC-0000621,SHP-000100,,Commercial Invoice,SHP-000100_invoice_v1.pdf,1,2026-11-10,2026-11-10,Silverline Garments LLP,,COMPLETE,Yes
DOC-0000622,SHP-000100,,Packing List,SHP-000100_packing_list.pdf,1,2026-11-10,2026-11-10,Silverline Garments LLP,,COMPLETE,Yes
DOC-0000623,SHP-000100,EU-APP-0049,Fibre Declaration,MAT-7842_declaration.pdf,1,2026-11-10,2024-05-17,A. Sharma,,COMPLETE,Yes
DOC-0000624,SHP-000100,EU-APP-0049,Classification Memo,SHP-000100_EU-APP-0049_classification.pdf,1,2026-11-10,2026-11-10,Customs broker,,COMPLETE,Yes
DOC-0000625,SHP-000100,EU-APP-0049,Tariff Query Snapshot,SHP-000100_EU-APP-0049_tariff_query.pdf,1,2026-11-10,2026-10-17,Access2Markets export,,COMPLETE,Yes
DOC-0000626,SHP-000101,,Commercial Invoice,SHP-000101_invoice_v1.pdf,1,2026-08-03,2026-08-03,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0000627,SHP-000101,,Packing List,SHP-000101_packing_list.pdf,1,2026-08-03,2026-08-03,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0000628,SHP-000101,,Transport Document,SHP-000101_transport.pdf,1,2026-08-03,2026-08-03,BlueWave Logistics,,COMPLETE,Yes
DOC-0000629,SHP-000101,EU-APP-0006,Fibre Declaration,MAT-6486_declaration.pdf,1,2026-08-03,2024-09-20,Quality Manager,,COMPLETE,Yes
DOC-0000630,SHP-000102,,Commercial Invoice,SHP-000102_invoice_v1.pdf,1,2026-08-19,2026-08-19,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000631,SHP-000102,,Packing List,SHP-000102_packing_list.pdf,1,2026-08-19,2026-08-19,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000632,SHP-000102,EU-APP-0051,Fibre Declaration,MAT-8411_declaration.pdf,1,2026-08-19,2024-10-26,A. Sharma,,COMPLETE,Yes
DOC-0000633,SHP-000102,EU-APP-0051,Classification Memo,SHP-000102_EU-APP-0051_classification.pdf,1,2026-08-19,2026-08-19,Exporter classification team,,COMPLETE,Yes
DOC-0000634,SHP-000102,EU-APP-0051,Tariff Query Snapshot,SHP-000102_EU-APP-0051_tariff_query.pdf,1,2026-08-19,2026-06-21,Access2Markets export,,COMPLETE,Yes
DOC-0000635,SHP-000102,EU-APP-0042,Fibre Declaration,MAT-5746_declaration.pdf,1,2026-08-19,2025-11-04,A. Sharma,,COMPLETE,Yes
DOC-0000636,SHP-000102,EU-APP-0042,Classification Memo,SHP-000102_EU-APP-0042_classification.pdf,1,2026-08-19,2026-08-19,Customs broker,,COMPLETE,Yes
DOC-0000637,SHP-000102,EU-APP-0042,Tariff Query Snapshot,SHP-000102_EU-APP-0042_tariff_query.pdf,1,2026-08-19,2026-05-18,Access2Markets export,,COMPLETE,Yes
DOC-0000638,SHP-000102,EU-APP-0016,Fibre Declaration,MAT-9176_declaration.pdf,1,2026-08-19,2026-01-30,,,COMPLETE,Yes
DOC-0000639,SHP-000102,EU-APP-0016,Classification Memo,SHP-000102_EU-APP-0016_classification.pdf,1,2026-08-19,2026-08-19,Customs broker,,COMPLETE,Yes
DOC-0000640,SHP-000102,EU-APP-0016,Tariff Query Snapshot,SHP-000102_EU-APP-0016_tariff_query.pdf,1,2026-08-19,2026-08-15,Access2Markets export,,COMPLETE,Yes
DOC-0000641,SHP-000103,,Commercial Invoice,SHP-000103_invoice_v1.pdf,1,2026-09-17,2026-09-17,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000642,SHP-000103,,Packing List,SHP-000103_packing_list.pdf,1,2026-09-17,2026-09-17,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000643,SHP-000103,EU-APP-0044,Label Artwork,EU-APP-0044_FR_label_v1.pdf,1,2025-11-03,2025-11-03,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000644,SHP-000103,EU-APP-0044,Fibre Declaration,MAT-9759_declaration.pdf,1,2026-09-17,2025-09-25,,,COMPLETE,Yes
DOC-0000645,SHP-000103,EU-APP-0044,Classification Memo,SHP-000103_EU-APP-0044_classification.pdf,1,2026-09-17,2026-09-17,Customs broker,,COMPLETE,Yes
DOC-0000646,SHP-000104,,Commercial Invoice,SHP-000104_invoice_v1.pdf,1,2026-10-29,2026-10-29,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0000647,SHP-000104,,Packing List,SHP-000104_packing_list.pdf,1,2026-10-29,2026-10-29,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0000648,SHP-000104,EU-APP-0038,Label Artwork,EU-APP-0038_FR_label_v1.pdf,4,2025-10-31,2025-10-31,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0000649,SHP-000104,EU-APP-0038,Fibre Declaration,MAT-9812_declaration.pdf,1,2026-10-29,2024-11-19,M. Kumar,,COMPLETE,Yes
DOC-0000650,SHP-000104,EU-APP-0038,Classification Memo,SHP-000104_EU-APP-0038_classification.pdf,1,2026-10-29,2026-10-29,Exporter classification team,,COMPLETE,Yes
DOC-0000651,SHP-000104,EU-APP-0038,Tariff Query Snapshot,SHP-000104_EU-APP-0038_tariff_query.pdf,1,2026-10-29,2026-08-20,Access2Markets export,,COMPLETE,Yes
DOC-0000652,SHP-000105,,Commercial Invoice,SHP-000105_invoice_v1.pdf,1,2026-08-16,2026-08-16,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0000653,SHP-000105,,Packing List,SHP-000105_packing_list.pdf,1,2026-08-16,2026-08-16,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0000654,SHP-000105,,Transport Document,SHP-000105_transport.pdf,1,2026-08-16,2026-08-16,BlueWave Logistics,,COMPLETE,Yes
DOC-0000655,SHP-000105,EU-APP-0058,Fibre Declaration,MAT-2780_declaration.pdf,1,2026-08-16,2024-08-13,Quality Manager,,COMPLETE,Yes
DOC-0000656,SHP-000105,EU-APP-0058,Classification Memo,SHP-000105_EU-APP-0058_classification.pdf,1,2026-08-16,2026-08-16,Exporter classification team,,COMPLETE,Yes
DOC-0000657,SHP-000106,,Commercial Invoice,SHP-000106_invoice_v1.pdf,1,2026-07-29,2026-07-29,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000658,SHP-000106,,Packing List,SHP-000106_packing_list.pdf,1,2026-07-29,2026-07-29,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000659,SHP-000106,EU-APP-0074,Label Artwork,EU-APP-0074_NL_label_v4.pdf,1,2025-08-30,2025-08-30,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000660,SHP-000106,EU-APP-0074,Fibre Declaration,MAT-4019_declaration.pdf,1,2026-07-29,2024-12-03,M. Kumar,,COMPLETE,Yes
DOC-0000661,SHP-000106,EU-APP-0074,Classification Memo,SHP-000106_EU-APP-0074_classification.pdf,1,2026-07-29,2026-07-29,Customs broker,,COMPLETE,Yes
DOC-0000662,SHP-000106,EU-APP-0074,Tariff Query Snapshot,SHP-000106_EU-APP-0074_tariff_query.pdf,1,2026-07-29,2026-05-20,Access2Markets export,,COMPLETE,Yes
DOC-0000663,SHP-000106,EU-APP-0061,Fibre Declaration,MAT-1172_declaration.pdf,1,2026-07-29,2025-10-23,M. Kumar,,COMPLETE,Yes
DOC-0000664,SHP-000106,EU-APP-0061,Tariff Query Snapshot,SHP-000106_EU-APP-0061_tariff_query.pdf,1,2026-07-29,2026-06-14,Access2Markets export,,COMPLETE,Yes
DOC-0000665,SHP-000107,,Commercial Invoice,SHP-000107_invoice_v1.pdf,1,2026-11-29,2026-11-29,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000666,SHP-000107,,Packing List,SHP-000107_packing_list.pdf,1,2026-11-29,2026-11-29,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000667,SHP-000107,EU-APP-0059,Label Artwork,EU-APP-0059_FR_label_v4.pdf,4,2026-01-03,2026-01-03,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000668,SHP-000107,EU-APP-0059,Fibre Declaration,MAT-5571_declaration.pdf,1,2026-11-29,2025-01-20,Quality Manager,,COMPLETE,Yes
DOC-0000669,SHP-000107,EU-APP-0059,Classification Memo,SHP-000107_EU-APP-0059_classification.pdf,1,2026-11-29,2026-11-29,Exporter classification team,,COMPLETE,Yes
DOC-0000670,SHP-000108,,Commercial Invoice,SHP-000108_invoice_v1.pdf,1,2026-09-17,2026-09-17,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000671,SHP-000108,,Packing List,SHP-000108_packing_list.pdf,1,2026-09-17,2026-09-17,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000672,SHP-000108,EU-APP-0032,Fibre Declaration,MAT-6203_declaration.pdf,1,2026-09-17,2025-10-07,A. Sharma,,COMPLETE,Yes
DOC-0000673,SHP-000108,EU-APP-0032,Classification Memo,SHP-000108_EU-APP-0032_classification.pdf,1,2026-09-17,2026-09-17,Customs broker,,COMPLETE,Yes
DOC-0000674,SHP-000108,EU-APP-0032,Tariff Query Snapshot,SHP-000108_EU-APP-0032_tariff_query.pdf,1,2026-09-17,2026-07-04,Access2Markets export,,COMPLETE,Yes
DOC-0000675,SHP-000109,,Commercial Invoice,SHP-000109_invoice_v1.pdf,1,2026-09-12,2026-09-12,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0000676,SHP-000109,,Packing List,SHP-000109_packing_list.pdf,1,2026-09-12,2026-09-12,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0000677,SHP-000109,EU-APP-0049,Fibre Declaration,MAT-7842_declaration.pdf,1,2026-09-12,2024-05-17,A. Sharma,,COMPLETE,Yes
DOC-0000678,SHP-000109,EU-APP-0049,Classification Memo,SHP-000109_EU-APP-0049_classification.pdf,1,2026-09-12,2026-09-12,Exporter classification team,,COMPLETE,Yes
DOC-0000679,SHP-000109,EU-APP-0049,Tariff Query Snapshot,SHP-000109_EU-APP-0049_tariff_query.pdf,1,2026-09-12,2026-05-24,Access2Markets export,,COMPLETE,Yes
DOC-0000680,SHP-000109,EU-APP-0021,Fibre Declaration,MAT-9812_declaration.pdf,1,2026-09-12,2024-11-19,M. Kumar,,COMPLETE,Yes
DOC-0000681,SHP-000109,EU-APP-0021,Tariff Query Snapshot,SHP-000109_EU-APP-0021_tariff_query.pdf,1,2026-09-12,2026-07-28,Access2Markets export,,COMPLETE,Yes
DOC-0000682,SHP-000110,,Packing List,SHP-000110_packing_list.pdf,1,2026-11-16,2026-11-16,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000683,SHP-000110,EU-APP-0023,Label Artwork,EU-APP-0023_FR_label_v4.pdf,2,2025-08-17,2025-08-17,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000684,SHP-000110,EU-APP-0023,Fibre Declaration,MAT-2938_declaration.pdf,1,2026-11-16,2025-12-21,M. Kumar,,COMPLETE,Yes
DOC-0000685,SHP-000110,EU-APP-0023,Tariff Query Snapshot,SHP-000110_EU-APP-0023_tariff_query.pdf,1,2026-11-16,2026-09-26,Access2Markets export,,COMPLETE,Yes
DOC-0000686,SHP-000111,,Commercial Invoice,SHP-000111_invoice_v1.pdf,1,2026-10-03,2026-10-03,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0000687,SHP-000111,,Packing List,SHP-000111_packing_list.pdf,1,2026-10-03,2026-10-03,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0000688,SHP-000111,EU-APP-0049,Label Artwork,EU-APP-0049_ES_label_v1.pdf,4,2026-02-17,2026-02-17,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0000689,SHP-000111,EU-APP-0049,Fibre Declaration,MAT-7842_declaration.pdf,1,2026-10-03,2024-05-17,A. Sharma,,COMPLETE,Yes
DOC-0000690,SHP-000111,EU-APP-0049,Classification Memo,SHP-000111_EU-APP-0049_classification.pdf,1,2026-10-03,2026-10-03,Exporter classification team,,COMPLETE,Yes
DOC-0000691,SHP-000111,EU-APP-0049,Tariff Query Snapshot,SHP-000111_EU-APP-0049_tariff_query.pdf,1,2026-10-03,2026-08-27,Access2Markets export,,COMPLETE,Yes
DOC-0000692,SHP-000112,,Commercial Invoice,SHP-000112_invoice_v1.pdf,1,2026-07-08,2026-07-08,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0000693,SHP-000112,,Packing List,SHP-000112_packing_list.pdf,1,2026-07-08,2026-07-08,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0000694,SHP-000112,EU-APP-0074,Fibre Declaration,MAT-4019_declaration.pdf,1,2026-07-08,2024-12-03,M. Kumar,,COMPLETE,Yes
DOC-0000695,SHP-000112,EU-APP-0074,Classification Memo,SHP-000112_EU-APP-0074_classification.pdf,1,2026-07-08,2026-07-08,Exporter classification team,,COMPLETE,Yes
DOC-0000696,SHP-000112,EU-APP-0074,Tariff Query Snapshot,SHP-000112_EU-APP-0074_tariff_query.pdf,1,2026-07-08,2026-06-30,Access2Markets export,,COMPLETE,Yes
DOC-0000697,SHP-000113,,Commercial Invoice,SHP-000113_invoice_v1.pdf,1,2026-08-17,2026-08-17,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000698,SHP-000113,,Packing List,SHP-000113_packing_list.pdf,1,2026-08-17,2026-08-17,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000699,SHP-000113,EU-APP-0079,Fibre Declaration,MAT-8125_declaration.pdf,1,2026-08-17,2024-06-29,A. Sharma,,COMPLETE,Yes
DOC-0000700,SHP-000114,,Commercial Invoice,SHP-000114_invoice_v1.pdf,1,2026-09-21,2026-09-21,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000701,SHP-000114,,Packing List,SHP-000114_packing_list.pdf,1,2026-09-21,2026-09-21,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000702,SHP-000114,EU-APP-0024,Fibre Declaration,MAT-8125_declaration.pdf,1,2026-09-21,2024-06-29,A. Sharma,,COMPLETE,Yes
DOC-0000703,SHP-000114,EU-APP-0024,Tariff Query Snapshot,SHP-000114_EU-APP-0024_tariff_query.pdf,1,2026-09-21,2026-09-01,Access2Markets export,,COMPLETE,Yes
DOC-0000704,SHP-000115,,Commercial Invoice,SHP-000115_invoice_v1.pdf,1,2026-10-02,2026-10-02,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000705,SHP-000115,,Packing List,SHP-000115_packing_list.pdf,1,2026-10-02,2026-10-02,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000706,SHP-000115,EU-APP-0061,Fibre Declaration,MAT-1172_declaration.pdf,1,2026-10-02,2025-10-23,M. Kumar,,COMPLETE,Yes
DOC-0000707,SHP-000115,EU-APP-0061,Classification Memo,SHP-000115_EU-APP-0061_classification.pdf,1,2026-10-02,2026-10-02,Customs broker,,COMPLETE,Yes
DOC-0000708,SHP-000115,EU-APP-0061,Tariff Query Snapshot,SHP-000115_EU-APP-0061_tariff_query.pdf,1,2026-10-02,2026-06-14,Access2Markets export,,COMPLETE,Yes
DOC-0000709,SHP-000116,,Commercial Invoice,SHP-000116_invoice_v1.pdf,1,2026-11-29,2026-11-29,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000710,SHP-000116,,Packing List,SHP-000116_packing_list.pdf,1,2026-11-29,2026-11-29,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
