document_id,field_name,field_value_raw,page_number,extraction_confidence
DOC-0000375,quantity_total,7121,2,0.85
DOC-0000375,package_count,207,2,0.94
DOC-0000375,gross_weight_kg,5754.84,2,0.84
DOC-0000375,volume_cbm,33.569,3,0.94
DOC-0000375,marks_and_numbers,MARK-0059,1,0.92
DOC-0000376,supplier_id,SUP-0012,3,0.88
DOC-0000376,material_code,MAT-6486,3,0.94
DOC-0000376,sku_reference,,2,0.94
DOC-0000376,fibre_composition,60% cotton / 40% polyester,1,0.94
DOC-0000376,signature_present,Yes,3,0.79
DOC-0000376,valid_until,,1,0.79
DOC-0000377,product_description,Adult women woven trousers - White,3,0.79
DOC-0000377,proposed_code,620462,1,0.78
DOC-0000377,basis,"construction, fibre composition and garment type",3,0.83
DOC-0000377,decision_type,Proposed,1,0.97
DOC-0000378,origin,India,1,0.84
DOC-0000378,destination,DE,2,0.9
DOC-0000378,product_code,620462,1,0.88
DOC-0000378,query_date,2026-07-02,2,0.87
DOC-0000378,result_summary,Tariff and measures displayed in attached export,2,0.83
DOC-0000379,supplier_id,SUP-0022,1,0.98
DOC-0000379,material_code,MAT-7676,1,0.82
DOC-0000379,sku_reference,EU-APP-0002,1,0.92
DOC-0000379,fibre_composition,70% viscose / 30% linen,3,0.79
DOC-0000379,signature_present,No,1,0.85
DOC-0000379,valid_until,2027-01-05,1,0.78
DOC-0000380,product_description,Adult men woven jacket - Blue,3,0.8
DOC-0000380,proposed_code,620193,2,0.96
DOC-0000380,basis,"construction, fibre composition and garment type",3,0.85
DOC-0000380,decision_type,Reviewed,3,0.9
DOC-0000381,origin,India,1,0.78
DOC-0000381,destination,DE,3,0.8
DOC-0000381,product_code,620193,2,0.98
DOC-0000381,query_date,2026-06-28,1,0.81
DOC-0000381,result_summary,Tariff and measures displayed in attached export,2,0.87
DOC-0000382,invoice_number,INV-000060,1,0.8
DOC-0000382,seller_name,Saffron Apparel Works,1,0.99
DOC-0000382,buyer_name,Moda Imports SAS,2,0.84
DOC-0000382,quantity_total,5138,1,0.78
DOC-0000382,total_value,80111.36,3,0.99
DOC-0000382,currency,USD,3,0.91
DOC-0000382,incoterm,FOB,3,0.8
DOC-0000382,origin_country,India,1,0.85
DOC-0000382,hs_code,611020,2,0.98
DOC-0000383,quantity_total,5138,2,0.95
DOC-0000383,package_count,61,3,0.98
DOC-0000383,gross_weight_kg,1667.5,3,0.85
DOC-0000383,volume_cbm,10.562,2,0.94
DOC-0000383,marks_and_numbers,MARK-0060,3,0.88
DOC-0000384,supplier_id,SUP-0005,3,0.94
DOC-0000384,material_code,MAT-1694,3,0.85
DOC-0000384,sku_reference,,3,0.9
DOC-0000384,fibre_composition,95% cotton / 5% elastane,3,0.97
DOC-0000384,signature_present,Yes,1,0.9
DOC-0000384,valid_until,2027-03-05,2,0.84
DOC-0000385,origin,India,3,0.76
DOC-0000385,destination,IT,2,0.94
DOC-0000385,product_code,611020,3,0.76
DOC-0000385,query_date,2026-07-16,3,0.79
DOC-0000385,result_summary,Tariff and measures displayed in attached export,3,0.97
DOC-0000386,supplier_id,SUP-0014,1,0.85
DOC-0000386,material_code,MAT-6718,2,0.77
DOC-0000386,sku_reference,EU-APP-0029,1,0.85
DOC-0000386,fibre_composition,60% cotton / 40% polyester,2,0.82
DOC-0000386,signature_present,Yes,3,0.77
DOC-0000386,valid_until,,2,0.82
DOC-0000387,product_description,Adult unisex knitted t-shirt - Pink,1,0.97
DOC-0000387,proposed_code,610910,3,0.91
DOC-0000387,basis,"construction, fibre composition and garment type",3,0.86
DOC-0000387,decision_type,Reviewed,3,0.85
DOC-0000388,origin,India,2,0.89
DOC-0000388,destination,IT,1,0.9
DOC-0000388,product_code,610910,2,0.99
DOC-0000388,query_date,2026-05-29,1,0.88
DOC-0000388,result_summary,Tariff and measures displayed in attached export,3,0.77
DOC-0000389,invoice_number,INV-000061,1,0.92
DOC-0000389,seller_name,Narmada Clothing Pvt Ltd,2,0.83
DOC-0000389,buyer_name,Urban Retail SRL,2,0.9
DOC-0000389,quantity_total,3918,2,0.93
DOC-0000389,total_value,18061.98,2,0.82
DOC-0000389,currency,USD,1,0.77
DOC-0000389,incoterm,CIF,3,0.99
DOC-0000389,origin_country,India,3,0.99
DOC-0000389,hs_code,610910,2,0.88
DOC-0000390,quantity_total,3918,2,0.88
DOC-0000390,package_count,33,1,0.83
DOC-0000390,gross_weight_kg,908.85,3,0.9
DOC-0000390,volume_cbm,4.345,1,0.77
DOC-0000390,marks_and_numbers,MARK-0061,1,0.99
DOC-0000391,document_number,AWB-660782,3,0.94
DOC-0000391,shipper,Narmada Clothing Pvt Ltd,2,0.97
DOC-0000391,consignee,Urban Retail SRL,3,0.82
DOC-0000391,destination_port,Le Havre,2,0.99
DOC-0000391,package_count,33,1,0.95
DOC-0000391,gross_weight_kg,908.85,2,0.89
DOC-0000392,fibre_text,95% cotton / 5% Lycra,2,0.77
DOC-0000392,language_code,fr,2,0.89
DOC-0000392,animal_origin_statement,,1,0.85
DOC-0000392,manufacturer_name,Saffron Apparel Works,2,0.96
DOC-0000392,product_identifier,EU-APP-0023,3,0.82
DOC-0000392,care_text,,3,0.77
DOC-0000393,supplier_id,SUP-0012,3,0.8
DOC-0000393,material_code,MAT-5129,1,0.8
DOC-0000393,sku_reference,EU-APP-0023,1,0.76
DOC-0000393,fibre_composition,95% cotton / 5% elastane,1,0.83
DOC-0000393,signature_present,Yes,1,0.87
DOC-0000393,valid_until,,3,0.97
DOC-0000394,product_description,Adult unisex knitted t-shirt - Beige,2,0.95
DOC-0000394,proposed_code,610910,2,0.85
DOC-0000394,basis,"construction, fibre composition and garment type",1,0.97
DOC-0000394,decision_type,Proposed,1,0.92
DOC-0000395,origin,India,1,0.96
DOC-0000395,destination,FR,3,0.78
DOC-0000395,product_code,610910,2,0.83
DOC-0000395,query_date,2026-11-20,1,0.79
DOC-0000395,result_summary,Tariff and measures displayed in attached export,3,0.84
DOC-0000396,invoice_number,INV-000062,1,0.78
DOC-0000396,seller_name,Indus Cottonwear Pvt Ltd,2,0.85
DOC-0000396,buyer_name,Riviera Imports SRL,2,0.78
DOC-0000396,quantity_total,3437,3,0.82
DOC-0000396,total_value,72761.29,3,0.93
DOC-0000396,currency,USD,1,0.83
DOC-0000396,incoterm,FOB,3,0.9
DOC-0000396,origin_country,India,1,0.94
DOC-0000396,hs_code,610910,3,0.88
DOC-0000397,quantity_total,3437,3,0.92
DOC-0000397,package_count,29,3,0.84
DOC-0000397,gross_weight_kg,805.93,1,0.98
DOC-0000397,volume_cbm,4.404,2,0.89
DOC-0000397,marks_and_numbers,MARK-0062,3,0.83
DOC-0000398,supplier_id,SUP-0007,1,0.95
DOC-0000398,material_code,MAT-6559,1,0.81
DOC-0000398,sku_reference,,1,0.83
DOC-0000398,fibre_composition,100% cotton,2,0.8
DOC-0000398,signature_present,No,1,0.9
DOC-0000398,valid_until,,2,0.95
DOC-0000399,product_description,Adult unisex knitted t-shirt - Blue,1,0.98
DOC-0000399,proposed_code,610910,1,0.89
DOC-0000399,basis,"construction, fibre composition and garment type",2,0.94
DOC-0000399,decision_type,Buyer-provided,1,0.96
DOC-0000400,origin,India,3,0.86
DOC-0000400,destination,ES,1,0.77
DOC-0000400,product_code,610910,1,0.92
DOC-0000400,query_date,2026-08-20,2,0.87
DOC-0000400,result_summary,Tariff and measures displayed in attached export,1,0.9
DOC-0000401,invoice_number,INV-000063,1,0.92
DOC-0000401,seller_name,BlueRiver Fashions Pvt Ltd,1,0.96
DOC-0000401,buyer_name,Euro Imports BV,3,0.96
DOC-0000401,quantity_total,1803,2,0.8
DOC-0000401,total_value,29181.42,2,0.78
DOC-0000401,currency,USD,2,0.98
DOC-0000401,incoterm,DAP,1,0.97
DOC-0000401,origin_country,India,1,0.77
DOC-0000401,hs_code,611020,3,0.96
DOC-0000402,quantity_total,1803,2,0.91
DOC-0000402,package_count,54,3,0.87
DOC-0000402,gross_weight_kg,1481.74,1,0.78
DOC-0000402,volume_cbm,7.895,1,0.78
DOC-0000402,marks_and_numbers,MARK-0063,3,0.8
DOC-0000403,fibre_text,100% polyester,3,0.94
DOC-0000403,language_code,it,2,0.96
DOC-0000403,animal_origin_statement,,2,0.98
DOC-0000403,manufacturer_name,Lotus Garments LLP,2,0.78
DOC-0000403,product_identifier,EU-APP-0061,1,0.96
DOC-0000403,care_text,,3,0.89
DOC-0000404,supplier_id,SUP-0008,3,0.97
DOC-0000404,material_code,MAT-1172,2,0.89
DOC-0000404,sku_reference,EU-APP-0061,2,0.94
DOC-0000404,fibre_composition,100% polyester,2,0.77
DOC-0000404,signature_present,No,3,0.82
DOC-0000404,valid_until,2026-10-05,2,0.76
DOC-0000405,product_description,Adult unisex knitted hoodie - Black,3,0.79
DOC-0000405,proposed_code,611020,2,0.83
DOC-0000405,basis,"construction, fibre composition and garment type",3,0.99
DOC-0000405,decision_type,Proposed,2,0.9
DOC-0000406,supplier_id,SUP-0014,2,0.97
DOC-0000406,material_code,MAT-8125,3,0.79
DOC-0000406,sku_reference,,3,0.93
DOC-0000406,fibre_composition,100% cotton,1,0.92
DOC-0000406,signature_present,Yes,3,0.98
DOC-0000406,valid_until,,3,0.81
DOC-0000407,origin,India,2,0.95
DOC-0000407,destination,IT,3,0.77
DOC-0000407,product_code,62019300,1,0.8
DOC-0000407,query_date,2026-06-25,2,0.82
DOC-0000407,result_summary,Tariff and measures displayed in attached export,3,0.87
DOC-0000408,invoice_number,INV-000064,3,0.77
DOC-0000408,seller_name,Royal Knitwear Exports,3,0.85
DOC-0000408,buyer_name,Riviera Textiles SL,1,0.87
DOC-0000408,quantity_total,2689,2,0.92
DOC-0000408,total_value,40577.01,3,0.77
DOC-0000408,currency,USD,3,0.99
DOC-0000408,incoterm,FOB,1,0.77
DOC-0000408,origin_country,India,3,0.97
DOC-0000408,hs_code,611020,2,0.78
DOC-0000409,quantity_total,2689,3,0.94
DOC-0000409,package_count,74,1,0.79
DOC-0000409,gross_weight_kg,2045.51,2,0.78
DOC-0000409,volume_cbm,14.037,2,0.93
DOC-0000409,marks_and_numbers,MARK-0064,3,0.99
DOC-0000410,fibre_text,100% cotton,3,0.83
DOC-0000410,language_code,nl,2,0.98
DOC-0000410,animal_origin_statement,,2,0.94
DOC-0000410,manufacturer_name,Sunrise Clothing Co,3,0.78
DOC-0000410,product_identifier,EU-APP-0020,3,0.98
DOC-0000410,care_text,Machine wash cold,1,0.88
DOC-0000411,supplier_id,SUP-0015,2,0.98
DOC-0000411,material_code,MAT-7546,3,0.94
DOC-0000411,sku_reference,EU-APP-0020,2,0.79
DOC-0000411,fibre_composition,100% cotton,3,0.82
DOC-0000411,signature_present,Yes,2,0.82
DOC-0000411,valid_until,,2,0.92
DOC-0000412,invoice_number,INV-000065,3,0.78
DOC-0000412,seller_name,Lotus Garments LLP,2,0.9
DOC-0000412,buyer_name,Urban Retail SRL,1,0.99
DOC-0000412,quantity_total,4026,2,0.88
DOC-0000412,total_value,16546.86,1,0.92
DOC-0000412,currency,USD,2,0.87
DOC-0000412,incoterm,CIP,3,0.79
DOC-0000412,origin_country,India,2,0.78
DOC-0000412,hs_code,620630,3,0.86
DOC-0000413,quantity_total,4026,3,0.94
DOC-0000413,package_count,41,3,0.97
DOC-0000413,gross_weight_kg,1144.48,1,0.98
DOC-0000413,volume_cbm,5.528,3,0.77
DOC-0000413,marks_and_numbers,MARK-0065,2,0.8
DOC-0000414,supplier_id,SUP-0020,2,0.87
DOC-0000414,material_code,MAT-8632,2,0.86
DOC-0000414,sku_reference,EU-APP-0079,3,0.77
DOC-0000414,fibre_composition,70% viscose / 30% linen,1,0.98
DOC-0000414,signature_present,Yes,3,0.94
DOC-0000414,valid_until,,2,0.78
DOC-0000415,product_description,Adult women woven blouse - Grey,1,0.83
DOC-0000415,proposed_code,620630,3,0.8
DOC-0000415,basis,"construction, fibre composition and garment type",3,0.87
DOC-0000415,decision_type,Proposed,1,0.76
DOC-0000416,origin,India,3,0.94
DOC-0000416,destination,French Republic,1,0.78
DOC-0000416,product_code,620630,2,0.95
DOC-0000416,query_date,2026-09-02,1,0.77
DOC-0000416,result_summary,Tariff and measures displayed in attached export,2,0.95
DOC-0000417,invoice_number,INV-000066,1,0.77
DOC-0000417,seller_name,Silverline Garments LLP,2,0.93
DOC-0000417,buyer_name,Riviera Textiles SL,1,0.96
DOC-0000417,quantity_total,3131,1,0.83
DOC-0000417,total_value,41767.54,1,0.78
DOC-0000417,currency,USD,2,0.85
DOC-0000417,incoterm,CIP,2,0.82
DOC-0000417,origin_country,India,1,0.8
DOC-0000417,hs_code,62019300,3,0.83
DOC-0000418,quantity_total,3131,2,0.82
DOC-0000418,package_count,98,1,0.96
DOC-0000418,gross_weight_kg,2728.62,3,0.97
DOC-0000418,volume_cbm,17.663,1,0.88
DOC-0000418,marks_and_numbers,MARK-0066,1,0.98
DOC-0000419,supplier_id,SUP-0001,3,0.96
DOC-0000419,material_code,MAT-2536,3,0.76
DOC-0000419,sku_reference,,1,0.89
DOC-0000419,fibre_composition,70% viscose / 30% linen,2,0.96
DOC-0000419,signature_present,Yes,1,0.82
DOC-0000419,valid_until,2026-10-04,1,0.77
DOC-0000420,product_description,Adult men woven jacket - Grey,3,0.96
DOC-0000420,proposed_code,62019300,2,0.79
DOC-0000420,basis,"construction, fibre composition and garment type",2,0.79
DOC-0000420,decision_type,Proposed,2,0.91
DOC-0000421,origin,India,1,0.77
DOC-0000421,destination,NL,3,0.89
DOC-0000421,product_code,62019300,2,0.99
DOC-0000421,query_date,2026-07-25,3,0.92
DOC-0000421,result_summary,Tariff and measures displayed in attached export,3,0.86
DOC-0000422,invoice_number,INV-000067,1,0.82
DOC-0000422,seller_name,BlueRiver Fashions Pvt Ltd,3,0.9
DOC-0000422,buyer_name,Urban Retail SRL,2,0.78
DOC-0000422,quantity_total,4291,1,0.78
DOC-0000422,total_value,72217.53,1,0.87
DOC-0000422,currency,USD,1,0.83
DOC-0000422,incoterm,DAP,2,0.87
DOC-0000422,origin_country,India,2,0.98
DOC-0000422,hs_code,620462,3,0.77
DOC-0000423,quantity_total,4291,1,0.81
DOC-0000423,package_count,96,3,0.82
DOC-0000423,gross_weight_kg,2662.79,2,0.78
DOC-0000423,volume_cbm,13.073,1,0.86
DOC-0000423,marks_and_numbers,MARK-0067,1,0.95
DOC-0000424,fibre_text,70% viscose / 30% linen,2,0.95
DOC-0000424,language_code,fr,2,0.78
DOC-0000424,animal_origin_statement,,1,0.77
DOC-0000424,manufacturer_name,Royal Knitwear Exports,1,0.8
DOC-0000424,product_identifier,,3,0.84
DOC-0000424,care_text,Wash at 30C,1,0.95
DOC-0000425,supplier_id,SUP-0012,3,0.8
DOC-0000425,material_code,MAT-6486,3,0.99
DOC-0000425,sku_reference,,3,0.79
DOC-0000425,fibre_composition,60% cotton / 40% polyester,2,0.85
DOC-0000425,signature_present,Yes,2,0.79
DOC-0000425,valid_until,,2,0.78
DOC-0000426,product_description,Adult women woven trousers - White,3,0.96
DOC-0000426,proposed_code,620462,3,0.97
DOC-0000426,basis,"construction, fibre composition and garment type",1,0.95
DOC-0000426,decision_type,Proposed,3,0.89
DOC-0000427,origin,India,2,0.89
DOC-0000427,destination,FR,2,0.96
DOC-0000427,product_code,620462,3,0.94
DOC-0000427,query_date,2026-10-22,2,0.86
DOC-0000427,result_summary,Tariff and measures displayed in attached export,2,0.87
DOC-0000428,invoice_number,INV-000068,1,0.92
DOC-0000428,seller_name,Vertex Apparel Industries,1,0.93
DOC-0000428,buyer_name,Moda Fashion SAS,1,0.76
DOC-0000428,quantity_total,7682,1,0.9
DOC-0000428,total_value,193433.24,2,0.79
DOC-0000428,currency,USD,1,0.95
DOC-0000428,incoterm,FOB,2,0.86
DOC-0000428,origin_country,India,1,0.89
DOC-0000428,hs_code,611020,3,0.95
DOC-0000429,quantity_total,7682,3,0.78
DOC-0000429,package_count,176,3,0.96
DOC-0000429,gross_weight_kg,4882.86,1,0.76
DOC-0000429,volume_cbm,24.36,2,0.85
DOC-0000429,marks_and_numbers,,3,0.79
DOC-0000430,fibre_text,95% cotton / 5% elastane,3,0.97
DOC-0000430,language_code,es,3,0.79
DOC-0000430,animal_origin_statement,,1,0.93
DOC-0000430,manufacturer_name,Aarav Fashion Exports,3,0.79
DOC-0000430,product_identifier,EU-APP-0040,2,0.89
DOC-0000430,care_text,See symbols,2,0.85
DOC-0000431,supplier_id,SUP-0002,2,0.99
DOC-0000431,material_code,MAT-3894,3,0.9
DOC-0000431,sku_reference,,1,0.92
DOC-0000431,fibre_composition,95% cotton / 5% elastane,1,0.93
DOC-0000431,signature_present,Yes,2,0.89
DOC-0000431,valid_until,2027-07-08,3,0.95
DOC-0000432,product_description,Adult unisex knitted hoodie - Olive,2,0.92
DOC-0000432,proposed_code,611020,2,0.92
DOC-0000432,basis,"construction, fibre composition and garment type",3,0.85
DOC-0000432,decision_type,Reviewed,3,0.84
DOC-0000433,origin,India,2,0.97
DOC-0000433,destination,ES,3,0.89
DOC-0000433,product_code,611020,1,0.78
DOC-0000433,query_date,2026-04-21,2,0.92
DOC-0000433,result_summary,Tariff and measures displayed in attached export,2,0.85
DOC-0000434,supplier_id,SUP-0004,2,0.92
DOC-0000434,material_code,MAT-8262,3,0.97
DOC-0000434,sku_reference,,3,0.78
DOC-0000434,fibre_composition,60% cotton / 40% polyester,3,0.98
DOC-0000434,signature_present,Yes,2,0.81
DOC-0000434,valid_until,,2,0.93
DOC-0000435,product_description,Adult men woven shirt - White,1,0.9
DOC-0000435,proposed_code,620520,2,0.86
DOC-0000435,basis,"construction, fibre composition and garment type",3,0.94
DOC-0000435,decision_type,Proposed,2,0.89
DOC-0000436,origin,India,3,0.89
DOC-0000436,destination,España,2,0.86
DOC-0000436,product_code,620520,3,0.92
DOC-0000436,query_date,2026-06-21,1,0.81
DOC-0000436,result_summary,Tariff and measures displayed in attached export,2,0.83
DOC-0000437,supplier_id,SUP-0002,3,0.94
DOC-0000437,material_code,MAT-4365,3,0.87
DOC-0000437,sku_reference,EU-APP-0069,2,0.79
DOC-0000437,fibre_composition,60% cotton / 40% polyester,3,0.94
DOC-0000437,signature_present,Yes,3,0.78
DOC-0000437,valid_until,,1,0.79
DOC-0000438,product_description,Adult women knitted dress - Beige,2,0.87
DOC-0000438,proposed_code,610443,1,0.83
DOC-0000438,basis,"construction, fibre composition and garment type",1,0.87
DOC-0000438,decision_type,Buyer-provided,2,0.82
DOC-0000439,origin,India,1,0.76
DOC-0000439,destination,España,2,0.91
DOC-0000439,product_code,610443,2,0.76
DOC-0000439,query_date,2026-06-27,1,0.8
DOC-0000439,result_summary,Tariff and measures displayed in attached export,2,0.96
DOC-0000440,invoice_number,INV-000069,1,0.87
DOC-0000440,seller_name,Saffron Apparel Works,3,0.88
DOC-0000440,buyer_name,Nord Textiles BV,1,0.86
DOC-0000440,quantity_total,1993,3,0.82
DOC-0000440,total_value,33243.24,3,0.91
DOC-0000440,currency,USD,1,0.91
DOC-0000440,incoterm,FOB,1,0.86
DOC-0000440,origin_country,India,2,0.8
DOC-0000440,hs_code,610443,1,0.8
DOC-0000441,quantity_total,1993,2,0.88
DOC-0000441,package_count,39,3,0.95
DOC-0000441,gross_weight_kg,1087.66,3,0.83
DOC-0000441,volume_cbm,7.307,1,0.97
DOC-0000441,marks_and_numbers,,2,0.85
DOC-0000442,supplier_id,SUP-0001,2,0.97
DOC-0000442,material_code,MAT-4504,1,0.81
DOC-0000442,sku_reference,,1,0.98
DOC-0000442,fibre_composition,100% cotton,2,0.82
DOC-0000442,signature_present,Yes,1,0.81
DOC-0000442,valid_until,,2,0.92
DOC-0000443,product_description,Adult women knitted dress - Grey,1,0.9
DOC-0000443,proposed_code,610443,1,0.82
DOC-0000443,basis,"construction, fibre composition and garment type",3,0.9
DOC-0000443,decision_type,Buyer-provided,1,0.99
DOC-0000444,invoice_number,INV-000070,1,0.78
DOC-0000444,seller_name,Triveni Textiles Ltd,2,0.92
DOC-0000444,buyer_name,Nord Stores SRL,1,0.94
DOC-0000444,quantity_total,5679,3,0.88
DOC-0000444,total_value,136369.89,3,0.78
DOC-0000444,currency,USD,1,0.78
DOC-0000444,incoterm,DAP,1,0.81
DOC-0000444,origin_country,India,2,0.87
DOC-0000444,hs_code,610443,2,0.77
DOC-0000445,quantity_total,5679,1,0.91
DOC-0000445,package_count,159,1,0.98
DOC-0000445,gross_weight_kg,4430.27,3,0.81
DOC-0000445,volume_cbm,26.745,1,0.94
DOC-0000445,marks_and_numbers,MARK-0070,1,0.83
DOC-0000446,fibre_text,100% cotton,2,0.94
DOC-0000446,language_code,fr,3,0.79
DOC-0000446,animal_origin_statement,,1,0.99
DOC-0000446,manufacturer_name,Vertex Apparel Industries,1,0.93
DOC-0000446,product_identifier,EU-APP-0006,3,0.92
DOC-0000446,care_text,Wash at 30C,2,0.9
DOC-0000447,supplier_id,SUP-0012,2,0.98
DOC-0000447,material_code,MAT-6486,2,0.98
DOC-0000447,sku_reference,,2,0.98
DOC-0000447,fibre_composition,60% cotton / 40% polyester,2,0.89
DOC-0000447,signature_present,Yes,2,0.96
DOC-0000447,valid_until,,1,0.83
DOC-0000448,product_description,Adult women knitted dress - Black,2,0.92
DOC-0000448,proposed_code,610443,3,0.86
DOC-0000448,basis,"construction, fibre composition and garment type",3,0.89
DOC-0000448,decision_type,Buyer-provided,2,0.92
DOC-0000449,supplier_id,SUP-0001,2,0.9
DOC-0000449,material_code,MAT-9926,1,0.81
DOC-0000449,sku_reference,EU-APP-0050,1,0.81
DOC-0000449,fibre_composition,70% viscose / 30% linen,2,0.94
DOC-0000449,signature_present,Yes,3,0.94
DOC-0000449,valid_until,2026-12-02,3,0.92
DOC-0000450,product_description,Adult men woven jacket - Grey,2,0.85
DOC-0000450,proposed_code,620193,1,0.9
DOC-0000450,basis,"construction, fibre composition and garment type",2,0.86
DOC-0000450,decision_type,Reviewed,3,0.94
DOC-0000451,invoice_number,INV-000071,1,0.85
DOC-0000451,seller_name,Triveni Textiles Ltd,1,0.77
DOC-0000451,buyer_name,Harbor Textiles BV,2,0.9
DOC-0000451,quantity_total,2428,1,0.93
DOC-0000451,total_value,60468.88,3,0.85
DOC-0000451,currency,USD,1,0.9
DOC-0000451,incoterm,FOB,2,0.83
DOC-0000451,origin_country,India,3,0.93
DOC-0000451,hs_code,610443,1,0.77
DOC-0000452,quantity_total,2428,1,0.98
DOC-0000452,package_count,39,2,0.99
DOC-0000452,gross_weight_kg,1083.79,1,0.85
DOC-0000452,volume_cbm,5.804,2,0.77
DOC-0000452,marks_and_numbers,MARK-0071,2,0.9
DOC-0000453,document_number,AWB-419015,3,0.97
DOC-0000453,shipper,Triveni Textiles Ltd,1,0.92
DOC-0000453,consignee,Harbor Textiles BV,2,0.91
DOC-0000453,destination_port,Hamburg,3,0.8
DOC-0000453,package_count,39,2,0.84
DOC-0000453,gross_weight_kg,1083.79,2,0.89
DOC-0000454,supplier_id,SUP-0001,2,0.83
DOC-0000454,material_code,MAT-4504,3,0.81
DOC-0000454,sku_reference,,3,0.76
DOC-0000454,fibre_composition,100% cotton,3,0.78
DOC-0000454,signature_present,Yes,1,0.81
DOC-0000454,valid_until,,2,0.96
DOC-0000455,product_description,Adult women knitted dress - Grey,1,0.91
DOC-0000455,proposed_code,610443,3,0.82
DOC-0000455,basis,"construction, fibre composition and garment type",3,0.93
